timestamp,vDC,iDC,iA,iB,vA,vB,speed,regen_method,throttle,iqRef,iqFdb,temp_fet,power,error,SOC,vBMS,iBMS
11510,18949,70,26,48,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11511,18948,71,26,47,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11512,18948,70,26,48,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11513,18949,70,26,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11514,18948,70,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11515,18949,68,27,49,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11516,18949,69,26,48,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11517,18949,69,26,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11518,18948,68,27,47,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11519,18949,69,28,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11520,18949,69,27,48,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11521,18948,69,28,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11522,18948,70,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11523,18948,69,27,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11524,18949,69,27,48,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11525,18949,69,26,49,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11526,18949,69,27,48,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11527,18949,69,28,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11528,18949,68,27,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11529,18949,69,26,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11530,18949,70,27,45,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11531,18949,70,27,48,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11532,18949,69,26,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11533,18949,70,27,48,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11534,18949,68,26,46,26,26,0,1,0,-5987,-6117,32,0,0,99,4095,0
11535,18949,69,26,46,68,68,0,1,0,-5987,-6117,32,0,0,99,4095,0
11536,18949,69,26,44,111,111,0,1,0,-5987,-6117,32,0,0,99,4095,0
11537,18948,67,27,43,133,133,0,1,0,-5987,-6117,32,0,0,99,4095,0
11538,18948,69,26,43,145,145,0,1,0,-5987,-6117,32,0,0,99,4095,0
11539,18949,68,27,44,134,130,0,1,0,-5987,-6117,32,0,0,99,4095,0
11540,18949,69,27,48,62,46,0,1,0,-5987,-6117,32,0,0,99,4095,0
11541,18949,68,27,51,15,64,0,1,0,-5987,-6117,32,0,0,99,4095,0
11542,18949,67,26,52,16,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11543,18948,69,26,50,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11544,18949,68,27,45,79,79,0,1,0,-5987,-6117,32,0,0,99,4095,0
11545,18949,69,27,42,114,114,0,1,0,-5987,-6117,32,0,0,99,4095,0
11546,18948,69,27,44,89,89,0,1,0,-5987,-6117,32,0,0,99,4095,0
11547,18948,67,27,44,58,58,0,1,0,-5987,-6117,32,0,0,99,4095,0
11548,18948,69,27,45,27,27,0,1,0,-5987,-6117,32,0,0,99,4095,0
11549,18949,67,27,46,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11550,18948,68,27,46,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11551,18948,68,27,45,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11552,18948,68,27,46,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11553,18948,67,27,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11554,18948,68,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11555,18949,69,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11556,18948,69,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11557,18948,68,25,44,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11558,18948,70,27,44,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11559,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11560,18948,70,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11561,18948,71,27,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11562,18948,70,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11563,18948,71,27,44,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11564,18948,70,27,46,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11565,18949,69,27,44,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11566,18948,69,27,44,26,26,0,1,0,-5987,-6117,32,0,0,99,4095,0
11567,18948,69,27,46,29,29,0,1,0,-5987,-6117,32,0,0,99,4095,0
11568,18948,68,27,45,36,36,0,1,0,-5987,-6117,32,0,0,99,4095,0
11569,18948,68,26,45,38,38,0,1,0,-5987,-6117,32,0,0,99,4095,0
11570,18948,68,26,45,36,36,0,1,0,-5987,-6117,32,0,0,99,4095,0
11571,18948,68,27,45,33,33,0,1,0,-5987,-6117,32,0,0,99,4095,0
11572,18948,69,26,47,27,27,0,1,0,-5987,-6117,32,0,0,99,4095,0
11573,18948,71,26,46,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11574,18948,70,27,46,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11575,18948,70,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11576,18949,70,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11577,18949,70,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11578,18948,69,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11579,18948,70,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11580,18948,68,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11581,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11582,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11583,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11584,18948,69,26,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11585,18948,70,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11586,18948,68,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11587,18948,67,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11588,18949,68,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11589,18948,69,27,42,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11590,18948,68,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11591,18948,69,27,43,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11592,18949,69,26,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11593,18948,69,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11594,18948,70,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11595,18948,70,27,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11596,18949,70,26,44,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11597,18948,69,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11598,18948,69,27,42,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11599,18948,71,26,42,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11600,18948,71,26,43,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11601,18948,69,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11602,18948,69,28,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11603,18948,70,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11604,18949,70,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11605,18949,70,26,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11606,18948,71,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11607,18948,72,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11608,18948,70,27,45,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11609,18948,71,28,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11610,18948,72,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11611,18948,72,26,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11612,18948,72,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11613,18948,70,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11614,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11615,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11616,18948,68,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11617,18948,70,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11618,18948,68,28,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11619,18948,69,27,44,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11620,18948,69,27,45,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11621,18948,67,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11622,18948,68,27,47,18,18,0,1,0,-5987,-6117,32,0,0,99,4095,0
11623,18948,68,26,46,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11624,18948,70,28,46,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11625,18948,67,27,46,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11626,18948,67,27,46,15,15,0,1,0,-5987,-6117,32,0,0,99,4095,0
11627,18948,68,27,46,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11628,18948,68,27,47,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11629,18948,68,27,46,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11630,18948,70,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11631,18948,70,28,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11632,18948,70,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11633,18948,70,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11634,18948,71,27,44,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11635,18948,69,26,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11636,18948,70,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11637,18948,68,27,43,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11638,18948,68,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4096,0
11639,18948,68,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4096,0
11640,18948,69,27,45,21,21,0,1,0,-5987,-6117,32,0,0,99,4096,0
11641,18948,69,27,44,21,21,0,1,0,-5987,-6117,32,0,0,99,4096,0
11642,18948,69,27,45,21,21,0,1,0,-5987,-6117,32,0,0,99,4096,0
11643,18948,69,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11644,18948,68,27,44,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11645,18948,68,27,45,35,35,0,1,0,-5987,-6117,32,0,0,99,4095,0
11646,18948,68,27,44,54,54,0,1,0,-5987,-6117,32,0,0,99,4095,0
11647,18948,68,27,44,69,69,0,1,0,-5987,-6117,32,0,0,99,4095,0
11648,18948,67,26,44,79,79,0,1,0,-5987,-6117,32,0,0,99,4095,0
11649,18948,68,25,43,84,84,0,1,0,-5987,-6117,32,0,0,99,4095,0
11650,18948,68,26,43,84,84,0,1,0,-5987,-6117,32,0,0,99,4095,0
11651,18948,68,26,45,84,84,0,1,0,-5987,-6117,32,0,0,99,4095,0
11652,18948,69,27,47,85,85,0,1,0,-5987,-6117,32,0,0,99,4095,0
11653,18948,70,26,46,60,60,0,1,0,-5987,-6117,32,0,0,99,4095,0
11654,18948,70,27,47,28,28,0,1,0,-5987,-6117,32,0,0,99,4095,0
11655,18948,69,27,47,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11656,18948,68,27,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11657,18948,68,27,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11658,18948,67,27,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11659,18948,68,27,47,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11660,18948,70,26,46,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11661,18948,68,26,46,20,20,0,1,0,-5987,-6117,32,0,0,99,4095,0
11662,18948,68,27,44,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11663,18948,69,26,45,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11664,18948,68,26,47,17,17,0,1,0,-5987,-6117,32,0,0,99,4095,0
11665,18948,68,27,47,19,19,0,1,0,-5987,-6117,32,0,0,99,4095,0
11666,18948,66,27,43,197,197,0,1,0,-5987,-6117,32,0,0,99,4095,0
11667,18948,65,28,41,473,402,0,1,0,-5987,-6117,32,0,0,99,4095,0
11668,18948,65,27,55,195,464,0,1,0,-5987,-6117,32,0,0,99,4095,0
11669,18948,64,27,39,500,500,0,1,0,-5987,-6117,32,0,0,99,4095,0
11670,18948,65,27,48,440,460,0,1,0,-5987,-6117,32,0,0,99,4095,0
11671,18948,66,26,50,118,260,0,1,0,-5987,-6117,32,0,0,99,4095,0
11672,18948,66,26,39,426,426,0,1,-100,-5987,-6117,32,0,0,99,4095,0
11673,18948,79,26,49,303,276,0,1,-100,-5987,-6117,32,0,0,99,4095,0
11674,18948,71,26,53,43,270,0,1,0,-5987,-6117,32,0,0,99,4095,0
11675,18948,66,27,41,317,317,0,1,0,-5987,-6117,32,0,0,99,4095,0
11676,18948,66,27,42,381,343,0,1,0,-5987,-6117,32,0,0,99,4095,0
11677,18948,66,26,51,117,142,0,1,0,-5987,-6117,32,0,0,99,4095,0
11678,18948,66,27,50,16,65,0,1,0,-5987,-6117,32,0,0,99,4095,0
11679,18948,68,27,49,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11680,18949,69,26,45,16,16,0,1,0,-5987,-6117,32,0,0,99,4095,0
11681,18948,67,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11682,18948,69,27,45,41,41,0,1,0,-5987,-6117,32,0,0,99,4095,0
11683,18948,69,27,44,69,69,0,1,0,-5987,-6117,32,0,0,99,4095,0
11684,18948,69,27,42,75,75,0,1,0,-5987,-6117,32,0,0,99,4095,0
11685,18948,70,28,44,55,55,0,1,-100,-5987,-6117,32,0,0,99,4095,0
11686,18947,83,27,49,53,53,0,1,0,-5987,-6117,32,0,0,99,4095,0
11687,18948,70,27,46,53,53,0,1,0,-5987,-6117,32,0,0,99,4095,0
11688,18948,75,25,46,39,39,0,1,-100,-5987,-6117,32,0,0,99,4095,0
11689,18948,86,24,50,24,24,0,1,0,-5987,-6117,32,0,0,99,4095,0
11690,18948,70,26,46,35,35,0,1,0,-5987,-6117,32,0,0,99,4095,0
11691,18948,71,27,45,30,30,0,1,-100,-5987,-6117,32,0,0,99,4095,0
11692,18948,85,23,48,34,34,0,1,0,-5987,-6117,32,0,0,99,4095,0
11693,18948,70,26,46,92,92,0,1,0,-5987,-6117,32,0,0,99,4095,0
11694,18948,69,27,46,108,89,0,1,0,-5987,-6117,32,0,0,99,4095,0
11695,18948,69,26,48,30,122,0,1,0,-5987,-6117,32,0,0,99,4095,0
11696,18949,67,26,49,24,101,0,1,0,-5987,-6117,32,0,0,99,4095,0
11697,18948,69,26,43,130,130,0,1,0,-5987,-6117,32,0,0,99,4095,0
11698,18949,68,27,40,272,272,0,1,0,-5987,-6117,32,0,0,99,4095,0
11699,18948,67,27,44,284,229,0,1,0,-5987,-6117,32,0,0,99,4095,0
11700,18948,69,27,49,78,242,0,1,0,-5987,-6117,32,0,0,99,4095,0
11701,18948,68,28,46,49,100,0,1,0,-5987,-6117,32,0,0,99,4095,0
11702,18949,66,27,36,413,413,0,1,0,-5987,-6117,32,0,0,99,4095,0
11703,18948,68,27,46,397,408,0,1,0,-5987,-6117,32,0,0,99,4095,0
11704,18948,66,26,48,157,341,0,1,0,-5987,-6117,32,0,0,99,4095,0
11705,18948,65,28,36,617,549,0,1,0,-5987,-6117,32,0,0,99,4095,0
11706,18948,65,26,52,197,455,0,1,0,-5987,-6117,32,0,0,99,4095,0
11707,18948,66,27,39,409,408,0,1,0,-5987,-6117,32,0,0,99,4095,0
11708,18949,67,26,45,454,379,0,1,0,-5987,-6117,32,0,0,99,4095,0
11709,18948,67,27,51,53,355,0,1,0,-5987,-6117,32,0,0,99,4095,0
11710,18948,67,28,38,364,364,0,1,0,-5987,-6117,32,0,0,99,4095,0
11711,18948,66,27,42,419,335,0,1,0,-5987,-6117,32,0,0,99,4095,0
11712,18948,67,27,52,64,331,0,1,0,-5987,-6117,32,0,0,99,4095,0
11713,18948,67,26,43,200,199,0,1,0,-5987,-6117,32,0,0,99,4095,0
11714,18948,66,27,38,406,398,0,1,0,-5987,-6117,32,0,0,99,4095,0
11715,18948,67,27,48,244,260,0,1,0,-5987,-6117,32,0,0,99,4095,0
11716,18948,68,27,50,41,195,0,1,0,-5987,-6117,32,0,0,99,4095,0
11717,18948,68,27,38,297,297,0,1,0,-5987,-6117,32,0,0,99,4095,0
11718,18948,69,28,41,348,321,0,1,0,-5987,-6117,32,0,0,99,4095,0
11719,18948,67,28,47,146,168,0,1,0,-5987,-6117,32,0,0,99,4095,0
11720,18948,68,27,49,21,132,0,1,0,-5987,-6117,32,0,0,99,4095,0
11721,18948,70,27,47,40,40,0,1,0,-5987,-6117,32,0,0,99,4095,0
11722,18948,68,27,42,143,143,0,1,0,-5987,-6117,32,0,0,99,4095,0
11723,18948,69,28,42,146,146,0,1,0,-5987,-6117,32,0,0,99,4095,0
11724,18948,69,27,43,119,119,0,1,0,-5987,-6117,32,0,0,99,4095,0
11725,18948,70,26,45,112,112,0,1,0,-5987,-6117,32,0,0,99,4095,0
11726,18948,71,26,48,72,72,0,1,0,-5987,-6117,32,0,0,99,4095,0
11727,18948,71,26,48,36,36,0,1,0,-5987,-6117,32,0,0,99,4095,0
11728,18948,71,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11729,18948,71,26,49,21,21,0,1,0,-5987,-6117,32,0,0,99,4095,0
11730,18948,69,27,48,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11731,18948,70,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11732,18948,69,26,45,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11733,18949,69,26,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11734,18948,68,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11735,18948,69,26,47,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11736,18948,69,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11737,18948,68,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11738,18948,68,27,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11739,18948,69,26,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11740,18948,68,27,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11741,18948,69,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11742,18949,69,27,46,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11743,18948,68,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11744,18949,68,27,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11745,18948,70,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11746,18948,70,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11747,18948,67,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11748,18948,69,27,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11749,18948,68,26,46,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11750,18948,69,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11751,18948,68,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11752,18948,68,27,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11753,18948,68,26,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11754,18948,68,28,45,22,22,0,1,0,-5987,-6117,32,0,0,99,4095,0
11755,18948,67,26,45,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11756,18948,67,27,47,23,23,0,1,0,-5987,-6117,32,0,0,99,4095,0
11757,18948,69,27,47,25,25,0,1,0,-5987,-6117,32,0,0,99,4095,0
11758,18948,68,27,52,19,136,0,1,0,-5987,-6117,32,0,0,99,4095,0
11759,18948,68,26,48,109,129,0,1,0,-5987,-6117,32,0,0,99,4095,0
11760,18948,67,28,40,614,547,0,1,0,-5987,-6117,32,0,0,99,4095,0
11761,18948,67,27,57,254,560,0,1,0,-5987,-6117,32,0,0,99,4095,0
11762,18948,65,28,42,832,719,0,1,0,-5987,-6117,32,0,0,99,4095,0
11763,18948,63,28,53,544,842,0,1,0,-5987,-6117,32,0,0,99,4095,0
11764,18948,58,28,53,744,904,0,1,0,-5987,-6117,32,0,0,99,4095,0
11765,18948,22,32,43,941,888,0,1,0,-5987,-6117,32,0,0,99,4095,0
11766,18948,-24,30,61,691,894,0,1,0,-5987,-6117,32,0,0,99,4095,0
11768,18948,-28,34,60,920,1073,0,1,0,-5987,-6117,32,0,0,99,4095,0
11769,18948,-47,36,54,1041,1156,0,1,0,-5987,-6117,32,0,0,99,4095,0
11770,18948,-72,37,52,1082,1095,0,1,0,-5987,-6117,32,0,0,99,4095,0
11771,18948,-81,36,54,1112,1157,0,1,0,-5987,-6117,32,0,0,99,4095,0
11772,18948,-85,37,57,1112,1258,0,1,0,-5987,-6117,32,0,0,99,4095,0
11773,18948,-79,35,58,1095,1289,0,1,0,-5987,-6117,32,0,0,99,4095,0
11774,18948,-75,36,57,1042,1274,0,1,0,-5987,-6117,32,0,0,99,4095,0
11775,18948,-80,33,60,977,1193,0,1,0,-5987,-6117,32,0,0,99,4095,0
11776,18948,-76,33,60,929,1099,0,1,0,-5987,-6117,32,0,0,99,4095,0
11777,18948,-53,32,61,919,1077,16,1,0,-5987,-6117,32,0,0,99,4095,0
11778,18948,-46,31,58,1023,1157,18,1,0,-5987,-6117,32,0,0,99,4095,0
11779,18948,-17,29,47,997,944,17,1,0,-5987,-6117,32,0,0,99,4095,0
11780,18948,-14,30,53,862,1025,17,1,0,-5987,-6117,32,0,0,99,4095,0
11781,18948,-20,28,63,686,913,17,1,0,-5987,-6117,32,0,0,99,4095,0
11782,18948,-22,32,59,886,1039,17,1,0,-5987,-6117,32,0,0,99,4095,0
11783,18948,-25,31,51,1007,1093,17,1,0,-5987,-6117,32,0,0,99,4095,0
11784,18948,-27,29,47,982,905,17,1,0,-5987,-6117,32,0,0,99,4095,0
11785,18948,-13,28,58,726,1039,17,1,0,-5987,-6117,32,0,0,99,4095,0
11786,18948,7,28,51,952,1056,16,1,0,-5987,-6117,32,0,0,99,4095,0
11787,18948,7,28,51,952,1056,16,1,0,-5987,-6117,32,0,0,99,4095,0
11788,18949,32,27,41,897,812,16,1,0,-5987,-6117,32,0,0,99,4095,0
11789,18949,63,26,54,513,845,15,1,0,-5987,-6117,32,0,0,99,4095,0
11790,18949,64,26,52,796,940,15,1,0,-5987,-6117,32,0,0,99,4095,0
11791,18948,65,25,41,890,762,15,1,0,-5987,-6117,32,0,0,99,4095,0
11792,18948,59,27,53,560,889,15,1,0,-5987,-6117,32,0,0,99,4095,0
11793,18949,40,28,56,768,930,15,1,0,-5987,-6117,32,0,0,99,4095,0
11794,18948,23,27,43,944,907,15,1,0,-5987,-6117,32,0,0,99,4095,0
11795,18948,14,28,53,774,963,16,1,0,-5987,-6117,32,0,0,99,4095,0
11796,18948,23,28,59,601,800,16,1,0,-5987,-6117,32,0,0,99,4095,0
11797,18948,38,28,51,916,1030,15,1,0,-5987,-6117,32,0,0,99,4095,0
11798,18949,28,28,42,913,810,15,1,0,-5987,-6117,32,0,0,99,4095,0
11799,18949,18,27,54,598,917,15,1,0,-5987,-6117,32,0,0,99,4095,0
11800,18949,20,28,58,779,939,16,1,0,-5987,-6117,32,0,0,99,4095,0
11801,18949,12,29,43,957,965,16,1,0,-5987,-6117,32,0,0,99,4095,0
11802,18949,-2,29,48,861,956,16,1,0,-5987,-6117,32,0,0,99,4095,0
11803,18948,-6,28,59,639,884,16,1,0,-5987,-6117,32,0,0,99,4095,0
11804,18948,-11,29,59,877,1030,16,1,0,-5987,-6117,32,0,0,99,4095,0
11805,18949,2,30,44,976,979,16,1,0,-5987,-6117,32,0,0,99,4095,0
11806,18948,2,28,50,847,949,16,1,0,-5987,-6117,32,0,0,99,4095,0
11807,18949,2,27,60,613,855,16,1,0,-5987,-6117,32,0,0,99,4095,0
11808,18949,-12,30,58,889,1038,16,1,0,-5987,-6117,32,0,0,99,4095,0
11809,18948,-10,30,46,985,986,16,1,0,-5987,-6117,32,0,0,99,4095,0
11810,18949,-26,30,49,928,993,17,1,0,-5987,-6117,32,0,0,99,4095,0
11811,18949,-24,29,62,705,981,17,1,0,-5987,-6117,32,0,0,99,4095,0
11812,18949,-6,28,60,798,955,17,1,0,-5987,-6117,32,0,0,99,4095,0
11813,18948,16,28,46,956,1004,16,1,0,-5987,-6117,32,0,0,99,4095,0
11814,18948,49,26,47,759,839,15,1,0,-5987,-6117,32,0,0,99,4095,0
11815,18949,64,28,57,480,678,14,1,0,-5987,-6117,32,0,0,99,4095,0
11816,18948,65,25,42,808,707,13,1,0,-5987,-6117,32,0,0,99,4095,0
11817,18948,66,27,54,268,624,13,1,0,-5987,-6117,32,0,0,99,4095,0
11818,18949,65,24,43,731,691,13,1,0,-5987,-6117,32,0,0,99,4095,0
11819,18948,65,27,51,306,551,13,1,0,-5987,-6117,32,0,0,99,4095,0
11820,18949,65,26,43,680,632,13,1,0,-5987,-6117,32,0,0,99,4095,0
11821,18948,65,27,53,227,503,13,1,0,-5987,-6117,32,0,0,99,4095,0
11822,18949,63,25,41,682,591,13,1,0,-5987,-6117,32,0,0,99,4095,0
11823,18948,63,26,55,116,501,13,1,0,-5987,-6117,32,0,0,99,4095,0
11824,18948,64,24,39,679,602,13,1,0,-5987,-6117,32,0,0,99,4095,0
11825,18949,64,27,56,222,535,13,1,0,-5987,-6117,32,0,0,99,4095,0
11826,18948,65,26,37,724,642,13,1,0,-5987,-6117,32,0,0,99,4095,0
11827,18949,65,26,56,274,603,13,1,0,-5987,-6117,32,0,0,99,4095,0
11828,18948,65,24,43,823,751,13,1,0,-5987,-6117,32,0,0,99,4095,0
11829,18949,66,27,52,506,762,13,1,0,-5987,-6117,32,0,0,99,4095,0
11830,18949,64,27,53,703,849,13,1,0,-5987,-6117,32,0,0,99,4095,0
11831,18949,63,26,40,856,741,13,1,0,-5987,-6117,32,0,0,99,4095,0
11832,18948,62,26,55,489,821,13,1,0,-5987,-6117,32,0,0,99,4095,0
