timestamp,vDC,iDC,iA,iB,vA,vB,speed,regen_method,throttle,iqRef,iqFdb,temp_fet,power,error,SOC
1417,16457,80,28,23,12,12,9,1,0,5987,5754,31,0,0,53
1418,16456,79,26,23,13,13,9,1,0,5987,5754,31,0,0,53
1419,16456,80,27,22,13,13,9,1,0,5987,5754,31,0,0,53
1421,16457,79,27,21,13,13,9,1,0,5987,5754,31,0,0,53
1422,16457,80,27,22,12,12,9,1,0,5987,5754,31,0,0,53
1423,16457,79,27,21,14,14,9,1,0,5987,5754,31,0,0,53
1424,16457,79,26,21,13,13,9,1,0,5987,5754,31,0,0,53
1425,16457,79,28,22,13,13,9,1,0,5987,5754,31,0,0,53
1426,16457,79,26,21,14,14,9,1,0,5987,5754,31,0,0,53
1427,16457,81,27,21,12,12,9,1,0,5987,5754,31,0,0,53
1428,16457,81,27,22,12,12,9,1,0,5987,5754,31,0,0,53
1429,16457,82,26,21,14,14,9,1,0,5987,5754,31,0,0,53
1430,16457,80,27,21,13,13,9,1,0,5987,5754,31,0,0,53
1431,16457,81,25,20,13,13,9,1,0,5987,5754,31,0,0,53
1432,16457,79,28,21,13,13,9,1,0,5987,5754,31,0,0,53
1433,16457,79,27,22,14,14,9,1,0,5987,5754,31,0,0,53
1434,16457,78,27,22,13,13,9,1,0,5987,5754,31,0,0,53
1435,16457,78,27,22,13,13,9,1,0,5987,5754,31,0,0,53
